city,place name,note,review title,positive_text,negative_text
Meknes,"Riad Zahraa Al Ismailia
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,"Nous avons passé un excellent séjour dans cet hébergement. L'endroit était propre et confortable, avec un emplacement idéal qui facilite l'accès aux attractions locales. 
Petit déjeuner copieux et délicieux.
Le personnel était très agréable et serviable. 

Dans l'ensemble, nous recommandons cet endroit et y retournerions avec plaisir.","Cependant, il serait appréciable d'ajouter quelques éléments pour améliorer l'expérience : un frigo dans la chambre, une bouteille d'eau fraîche à notre arrivée, ainsi qu'une cafetière avec du café pour le premier jour. Ces petites attentions feraient toute la différence. 
Et il y avait une des deux piscines pas en eau, dommage..."
Meknes,"Riad Zahraa Al Ismailia
Une nouvelle fenêtre va s'ouvrir", 10,Parfait !,"Tout ! Chambre très jolie, décorée et propre. Le personnelle était très gentil et serviable. 
L’emplacement idéal pour visiter la médina. 
Le plus, la piscine, idéale pour se rafraîchir dans la chalut de Meknes !",
Meknes,"Riad Zahraa Al Ismailia
Une nouvelle fenêtre va s'ouvrir"," 9,0",Parfait,Le petit déjeuner merveilleux ! Le lieux est vraiment magnifique. Mehdi était vraiment au top pour nous conseiller et les filles sont discrètes. Personnels sympathiques.,
Meknes,"Riad Zahraa Al Ismailia
Une nouvelle fenêtre va s'ouvrir"," 7,0",Bien,La décoration le hall du riad l'emplacement dans la ville,La salle de bains et la chambre petite mal isolée niveau bruit
Meknes,"Riad Zahraa Al Ismailia
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,NOUS AVONS AIMÉ L'AMÉNAGEMENT DE L'ESPACE EN PARTICULIER LE CÔTÉ JARDIN ET PISCINE AINSI QUE L'ACCUEIL PROPOSÉ. MENTION SPÉCIALE POUR MEHDI QUI ACCOMPAGNE ET VEILLE AU BIEN-ÊTRE DES RESIDENTS DU RYAD DE MANIERE DISCRETE MAIS TRES EFFICACE.,
Meknes,"Riad Zahraa Al Ismailia
Une nouvelle fenêtre va s'ouvrir"," 8,0",Je recommande pour le cadre,"Le riad est très beau, tout est à côté.","Difficile d'accéder quand on ne connaît pas.
La piscine est  petite."
Meknes,"Riad Safir
Une nouvelle fenêtre va s'ouvrir"," 9,0",Séjour agréable dans une ville et un Riad sympas.,Bon emplacement. Facile de se garer sur une place à proximité. Très bon accueil. Belle chambre. Bon petit-déjeuner.,Jolie terrasse qui mériterait d’être mise en valeur et de permettre de petit-déjeuner à l’ombre.
Meknes,"Riad Safir
Une nouvelle fenêtre va s'ouvrir"," 9,0",Très bien,"Superbe accueil,
Personnel serviable ,
Très propre et calme","Manque une séparation physique entre les toilettes, la douche et la chambre"
Meknes,"Riad Safir
Une nouvelle fenêtre va s'ouvrir", 10,Super agréable,Très bonne accueil nous avons aimer le Riad par son charme et sa propreté les lits très confortable et agréable dans une impasse très calme le petit déjeuner copieux et délicieux,La douche est spacieuse mais le bac à douche ainsi que le pommeau de douche sont usés
Meknes,"Riad Safir
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"La proximité avec la médina 
L'accueil très bien 
Belles chambres et propres",
Meknes,"Riad Safir
Une nouvelle fenêtre va s'ouvrir"," 9,0",Un très beau séjour dans ce Riad magnifique,"La décoration soignée, la propreté et l’amabilité de ce Riad. Petit-déjeuner très bon et copieux. Literie confortable.
Comme le Riad n’était pas complet, la chambre standard de nos enfants a été surclassée en chambre supérieure face à la nôtre. Nous avons apprécié le geste et il est vrai qu’elle est encore plus jolie.","L’absence de porte pour les toilettes et la douche (c’est un rideau en tissu) qui sépare le coin nuit. C’est charmant mais peut-être ennuyeux quand même. 
La terrasse est bien aménagée et cosy mais poussiéreuse tout de même contrairement aux photos.
Comme tout Riad, les chambres sont très mal insonorisées et on entend les bruits de la maison."
Meknes,"Riad Safir
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,L hôte est très gentil,
Meknes,"Riad Safir
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Nous n'avons pas pris le petit déjeuner, mais la chambre était parfaite !",
Meknes,"Riad Safir
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Un grand merci à Imane, Souad et Abdelmounim pour l'accueil chaleureux et attentionné que vous nous avez réservé lors de notre séjour de 5 jours au Riad Safir à
Meknès.
Ma sœur et moi avons été agréablement surprise par la beauté du riad, situé en plein cœur de la médina. Les chambres sont spacieuses, confortables et impeccablement tenues, parfaites pour un séjour reposant.
Nous avons également beaucoup apprécié les petits déjeuners préparés par Souad et servis par Abdelmounim toujours avec une extrême gentillesse.
Je tiens a remercier Souad pour la préparation de ses délicieuses Msemens et pour nous avoir accompagnés aux achats des épices.
Je remercie Imane pour sa bienveillance et sa gentillesse.
Nous garderons un très beau souvenir de ce séjour au Riad Safir et ne manquerons pas de recommander cette adresse!",
Meknes,"Riad Safir
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Emplacement parfait, lieu avec beaucoup de charme, très calme, personnel au petit soin. Parfait !",
Meknes,"Riad Safir
Une nouvelle fenêtre va s'ouvrir"," 9,0","Deux nuitées à cet endroit , nous y retournerons pour sûr lors d’un prochain passage à Meknes.","Emplacement parfait, personnel super, chambre très propre et confortable, notre deuxième séjour dans cet établissement.",…hummm… rien !
Meknes,"Hotel Akouas
Une nouvelle fenêtre va s'ouvrir"," 6,0",Agréable,Emplacement,Propreté clim sdb
Meknes,"Hotel Akouas
Une nouvelle fenêtre va s'ouvrir"," 6,0",Agréable,"L'accueil est très bon, l'emplacement est excellent.","Je suis un peu déçu car la chambre n’était pas bien propre, la piscine est restée fermée toute la journée malgré la chaleur qui dépassait 40 degrés, et le petit-déjeuner n’était pas à la hauteur de mes attentes. J’espère que ces points seront améliorés pour le confort des futurs clients."
Meknes,"Hotel Akouas
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,LA PROXIMITE DE LA GARE  LE PETIT DEJEUNER LA PLAGE D HORAIRE POUR LE PRENDRE LE PERSONNEL LE CALME EN PLEINE CENTRE VILLE ET PAS LOIN DE LA MEDINA J Y REVIENDRAIS,RIEN
Meknes,"Hotel Akouas
Une nouvelle fenêtre va s'ouvrir"," 8,0",Bon séjour,Rien à dire c'est suffisant,Rien à dire
Meknes,"Hotel Akouas
Une nouvelle fenêtre va s'ouvrir"," 6,0",2 jours à Meknes,"Personnel sympa.
Bon emplacement très pres de la gare et du centre de la nouvelle ville.",Hotel un peu vieillissant dans une rue pas très propre.
Meknes,"Hotel Akouas
Une nouvelle fenêtre va s'ouvrir"," 7,0",Bien,L'emplacement près du centre ville et le personnel,La chambre pas très moderne.
Meknes,"Hotel Akouas
Une nouvelle fenêtre va s'ouvrir"," 7,0",Bien,Bien,"Absence de paiement pat TPE
UNIQUEMENT CASH"
Meknes,"Hotel Akouas
Une nouvelle fenêtre va s'ouvrir"," 7,0",hotel economique,acceuil,proprete
Meknes,"Hotel Akouas
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,Lits très confortables,Piscine non chauffée
Meknes,"Hotel Akouas
Une nouvelle fenêtre va s'ouvrir"," 7,0",Très bon séjour avec un personnel très agréable,"La position centrale 
Le stationnement devant l’hôtel surveillé 
Le personnel très agréable et prévenant",Le bruit des voitures et de la ligne de chemin de fer
Meknes,"Riad Malak
Une nouvelle fenêtre va s'ouvrir"," 8,0",Séjour confortable,L’hospitalité des gens,"Un de bruit des motos la nuit, mais c’est normal lors de cette époque d’été et la configuration de la médina"
Meknes,"Riad Malak
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"La climatisation qui fonctionne très bien !
La magnifique terrasse et sa vie panoramique sur la médina.
Le personnel a été très disponible, malgré notre arrivée dans la nuit. 

Merci à Fatima pour sa gentillesse !","Tout était très bien, juste un petit détail, il faudrait arranger le loquet de la porte de la chambre que nous avons occupée car il ferme mal."
Meknes,"Riad Malak
Une nouvelle fenêtre va s'ouvrir"," 8,0",Agréable,Personnel très accueillant et disponible,
Meknes,"Riad Malak
Une nouvelle fenêtre va s'ouvrir"," 7,0",.,Calme,Manque de parking
Meknes,"Riad Malak
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,La vue... Le calme... Rapport qualité prix.,Pas de parking attenant... Et parking public trop cher
Meknes,"Riad Malak
Une nouvelle fenêtre va s'ouvrir"," 8,0",Bien,"L emplacement 
Propreté 
Accueil chaleureux 
La vue au terrasse
La chambre bien décorée, spacieuse",
Meknes,"Riad Malak
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Sympa, chambre typique ,belle terrasse",
Meknes,"Riad Malak
Une nouvelle fenêtre va s'ouvrir"," 7,0",Bien,"Personnel serviable
Bon emplacement 
Magnifique vue depuis la terrasse 
Il y a du potentiel. Quelques ajustements et ça sera parfait","Le petit déjeuner est correct mais en dessous de ce qu'on a l'habitude de recevoir au Maroc (1 seul msemmen et pas de pain servi).
Nous ne sommes pas certains que le ménage de la chambre (à côté de la cuisine) ait été effectué. Pas la salle de bains c'est certain."
Meknes,"Riad Malak
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,C était très bien un très bon accueil un beau riad pas loin de la médina et nous avons bien dîné merci pour tout,Rien
Meknes,"Riad Malak
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,"Le centre de la medina , la fraîcheur des chambres, la bonne literie, s d eau spatieuse surtout celle tt proche de la cuisine, la gentillesse du personnel.",La chambre sur la terrasse avec sa minuscule s d eau. Literie très correcte.
Meknes,"Riad Menthe Et Citron
Une nouvelle fenêtre va s'ouvrir", 10,Magnifique,"Riad magnifique, spacieux avev une de nos chambres sur la terrasse avec vue sur Meknes.

L'accueil d'Aymeric, amoureux de sa ville, ses conseils, nos échanges nous font sentir comme chez des amis
Le couscous de Radja est un délice.
Nous recommandons.",
Meknes,"Riad Menthe Et Citron
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"L' accueil était formidable( Aymeric et Raja). Nous avons eu un repas exceptionnel de la part de Raja grâce à ses talents culinaires , le tout accompagné de son sourire. Quel beau souvenir. Le riad est bien situé, très calme , très beau avec une déco artistique que nous avons beaucoup apprécié.",Tout était parfait
Meknes,"Riad Menthe Et Citron
Une nouvelle fenêtre va s'ouvrir", 10,Un oasis au milieu de la médina.,"Accueil très chaleureux dans ce Riad au cœur de la Médina de Meknes. Tout y est pour passer un excellent moment, le sourire, la fraîcheur du Riad et une cuisine au top !",
Meknes,"Riad Menthe Et Citron
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,Les hôtes sont vraiment très gentils et serviables. Le riad est très calme et super frais.,
Meknes,"Riad Menthe Et Citron
Une nouvelle fenêtre va s'ouvrir", 10,Un Riyad où l’on se sent chez soi.￼,"Nous avons passé un excellent séjour dans le Riad  d’aymeric,les chambres sont pittoresques et décorées avec goût. Aymeric nous a indiqué les points intéressants à voir ainsi qu’une bonne table ou déguster de bons plats typiques.le Riad est apaisant et calme.la ville de meknes est un joyau qui mérite une visite et de s’y perdre un peu.mention spéciale à raja pour ses excellents plats cuisinés et petits déjeuners.",
Meknes,"Riad Menthe Et Citron
Une nouvelle fenêtre va s'ouvrir", 10,Terrasse du haut vers l des cigognes le soir à partir de 18.30,Tout d’abord l’accueil d’Aymeric d’Abdula et de Samira. Ils sont tous aux petits soins pour nous.les chambres sont vraiment supers bien décorées pas trop juste ce qu’il faut. Le petit plus c’est la possibilité d’avoir une cuisine familiale Marocaine avec Samira et c’est délicieux.,La pression de l’eau c’est beaucoup trop fort!
Meknes,"Riad Menthe Et Citron
Une nouvelle fenêtre va s'ouvrir"," 9,0","Chambre très agréable , Riad calme  et charmant","Très joli Riad , terrasses bien aménagées, joli déco . Emplacement idéal pour aller partout. 
Le propriétaire et son équipe, attentifs aux demandes , aux détails et chaleureux .","Une petite variété dans le petit déjeuner serait sympa . fruit, pâtisserie,  fromage blanc , pain complet ...  en alternance 👌"
Meknes,"Riad Menthe Et Citron
Une nouvelle fenêtre va s'ouvrir", 10,Bien situé,"Riad bien situé et propre.
Les gens du Riad très aimables et accueillants.",
Meknes,"Riad Menthe Et Citron
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,Riad très calme. Personnel sympathique.,N est pas lumineux la nuit.
Meknes,"Riad Menthe Et Citron
Une nouvelle fenêtre va s'ouvrir"," 8,0",Séjour très court mais ponctué par de nombreux échanges avec le personnel de la maison.,"Je recommande ce lieu d'hébergement, très accessible, maison remarquable par l'authenticité du cachet traditionnel.
Personnel très accueillant et disponible à tous moment de la journée.",Personnel très accueillant et disponible à tous moment de la journée.
Meknes,"Château Roslane Boutique hôtel & Spa
Une nouvelle fenêtre va s'ouvrir", 10,Un petit coin de paradis,"Tout était parfait, le personnel est aux petits soins, le lieu est magnifique et construit et décoré avec raffinement. Le cadre au milieu des vignes dans un espace de verdure est magnifique.",
Meknes,"Château Roslane Boutique hôtel & Spa
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,Tout,
Meknes,"Château Roslane Boutique hôtel & Spa
Une nouvelle fenêtre va s'ouvrir", 10,Une excellente expérience dans un cadre magnifique,"Tout ! L’emplacement de l’hôtel au milieu des vignes et des oliviers est magique.
Les chambres sont très confortables et la piscine est top 
Le personnel est au petit soin",Rien tout est parfait
Meknes,"Château Roslane Boutique hôtel & Spa
Une nouvelle fenêtre va s'ouvrir", 10,Absolument merveilleux.,"Le personnel était aux petits soins et d’une gentillesse extrême.
Yacine est d’une efficacité à toute épreuve et totalement à l’écoute.
Un grand merci également à Karim qui tout au long du séjour a été parfait.",
Meknes,"Château Roslane Boutique hôtel & Spa
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Le cadre, le personnel, dont Yassine qui est d'un professionalisme et d'une gentillesse hors pair. Nous recommandons la visite des chais du vignoble.",La table qui est un peu en dessous des critères Relais et Chateaux
Meknes,"Château Roslane Boutique hôtel & Spa
Une nouvelle fenêtre va s'ouvrir", 10,Un endroit paisible un service au top personnel accueillantet chaleureux,Tout etait partait,Ras
