city,category,place name,review title,review,plateforme
Rabat,Hotel,Riad Zyo,100% recommended!!,"Riad Zyo is a beautiful gem tucked inside Rabat’s Medina. Recently renovated, it keeps its traditional charm while offering updated comforts. The three-story layout surrounds a peaceful central pool—perfect for cooling off on warm days. The rooftop is a lovely spot to relax with tea, read, or catch the sunset. Breakfast is classic Moroccan, fresh and nicely presented. The staff are super friendly and make you feel right at home. For what it offers, I’d say the price is very fair. It’s a calm, stylish escape in the heart of the city. I’d absolutely stay here again!",Tripadvisor
Rabat,Hotel,Riad Zyo,Nice stay,"Riad is amazing, beautiful views and decorations, very nice breakfast, friendly staff and good service
we enjoyed everything right there and since it’s in the medina quarter of Rabat so it is easier for us to walk around and to see the oudayas Kasbah and enjoy the seaside",Tripadvisor
Rabat,Hotel,Riad Zyo,Very nice Riad in the middle of Rabat,"Beautiful riad, the rooms are incredibly lovingly decorated.
The dinner was fantastic and homemade.
There was wine :-)
Very nice ambience and located right in the city center.
The staff was very nice and spoke English.
There is a roof terrace with great views.
Breakfast was lovingly put together.",Tripadvisor
Rabat,Hotel,Riad Zyo,Great location and new structure,"New structure, resulting, as we have been told, from the renovation of an old post office with the annexation of an old Riad. The typical atmosphere of the Riads is given by the swimming pool in the central area, the doors and windows of the rooms and some details inside. The rooms are well finished although instead of duplicate light switches (very nice diffused light on the ceiling), we would have preferred more sockets for the now numerous items to be recharged.
The location is perfect, a few steps from an area where you can park and on one of the main streets of the Medina, which allows you to return from dinner in peace and browse through the various shops still open.
The service was efficient even if we missed the classic welcome tea...
Anyway recommended!",Tripadvisor
Rabat,Hotel,Riad Zyo,Surprise at the end of an alleyway.,"As we pulled up, parked the car and Mustapha started to remove our luggage, I was completely confused. Where were we going? We walked the small, crowded streets, dragging our luggage (good thing we pack light), down what appeared to be a very old part of town, then to an alleyway. Where were we going? Surprise!!! This lovely little riad is tucked away, with no clue from the outside about the lovely, warm welcoming interior. Couldn't have been happier! Comfortable beds. Delicious breakfast. Excellent service.",Tripadvisor
Rabat,Hotel,Riad Zyo,Spectacular!,"Modern structure that has retained some ancient parts.
Clean, with quality sheets and towels.
Friendly and helpful staff.
Breakfast served at the table, good but improveable.
Really a pleasure to stay in this Riad in the center.",Tripadvisor
Rabat,Hotel,Riad Zyo,Time has stopped here! A haven of peace in the heart of the Medina and a stone's throw from the sea!,"Beauty, peace, kindness, flexibility, hospitality of yesteryear.
Our deluxe room a haven, quiet and discreet, comfortable bed and top linen, including bathrobe. Being on the ground floor it remains a bit dark and sometimes passing through, but we had a great time.
There were rowdy groups, which the very kind Mahdi apologized for offering to change rooms but we did not accept, it was certainly not his fault!
Exceptional cleanliness and rich and very good breakfast. In the heart of Medina, a starting point for visiting many beauties on foot and a stone's throw from the magnificent promenade, where you can run for km undisturbed.
Returning in the evening to our nest was one of the best moments of the day!
I forgot beautiful sun terrace overlooking the rooftops! Beautiful! Thank you Mahdi",Tripadvisor
Rabat,Hotel,Riad Zyo,Disappointing,"The most beautiful ryad of our tour in Morocco BUT: very disappointing dinner, heated dishes by their own admission, on the other hand there was none of the cooks present, instead, in the morning for good breakfast. Also in the room did not work heating, making the environment extremely humid. A guy at the reception, however quite grumpy, invited me to use the blankets; however, very cold even in the common areas, in fact all• wore vests during meals. Considering that it should be a high category ryad,it is not eligible. Convenient location.",Tripadvisor
Rabat,Hotel,Riad Zyo,Excellent,"Excellent location, very friendly reception, great bedroom and bathroom and finely decorated, with Moroccan motifs, quiet, comfortable and in a part of the Medina of easy access. The riad is small but very welcoming.
Breakfast very full, everything great.",Tripadvisor
Rabat,Hotel,ONOMO Hotel Rabat Medina,Good location for a night in Rabat.,"Good location for visiting the Medina and new Rabat, near the Rabat ville station, easily doable on foot with a suitcase, small but comfortable room. Good sweet and savory breakfast, friendly staff. So good for one night. Too bad that our room faced the busy road, better to ask for one on the road to the hotel entrance.",Tripadvisor
Rabat,Hotel,ONOMO Hotel Rabat Medina,Central and comfortable,Good location on the main avenue of Rabat. Impressive terrace with music and giant screens to follow the football. Pretty good breakfast and dinner (always missing the pork).,Tripadvisor
Rabat,Hotel,ONOMO Hotel Rabat Medina,Good Hotel,"A central hotel, very close to the medina, clean, cozy, with bars nearby for dinner, cheap rates and most importantly, you can shower and sleep peacefully. The best breakfast, it has everything, I repeat, it has everything!!! Recommended 100%100",Tripadvisor
Rabat,Hotel,ONOMO Hotel Rabat Medina,Perfect,"Nothing to say about the hotel. It's perfect. The staff is very very very pleasant. I advise . At the foot of the Rabat Ville station, the tram is at the foot of the hotel and the airport bus drops off right in front. The neighborhood is very quiet and lively at the same time. It is the ideal hotel for visiting the city",Tripadvisor
Rabat,Hotel,ONOMO Hotel Rabat Medina,Good hotel but unfriendly staff,"This is a good hotel in the centre of Rabat, five minutes from Rabat Ville train station and the medina. Good-sized and modern room overlooking a mosque and park in a quiet area of the city. The breakfast was average. The only down point to this were that most of the staff are fairly unfriendly and don't acknowledge you even when passing the reception desk. The doorman and cleaner are the only staff who actually have a pleasant demeanour. So apart from the staff, this is a good place to stay.",Tripadvisor
Rabat,Hotel,ONOMO Hotel Rabat Medina,Very comfortable stay,I highly recommend it as all the staff are friendly and helpful. The room was clean and have a good view on a huge garden. Basic breakfast but delicious. The hotel is near the tramway station and the old market.,Tripadvisor
Rabat,Hotel,ONOMO Hotel Rabat Medina,Good service great location,"The room was clean and spacious and the staff friendly. The hotel is central, it is a 5 minute walk to the Medina. There is a little supermarket next-door, ATM's in the next road and a variety of restaurants.

Although the hotel offers a to purchase coffee service for after hours, there is a lovely coffee shop 3 doors down and they make lovely crepes.",Tripadvisor
Rabat,Hotel,ONOMO Hotel Rabat Medina,The bad hotel ever,"The hotel is located on the nice place near of the the downtown but the room is too small and also the tv , the remote controle doesn't work , the service is too bad , the wifi is too slow , the smells is not good then we changed the room the same things",Tripadvisor
Rabat,Hotel,ONOMO Hotel Rabat Medina,Good Location but Noisy,The hotel was very nice and in a good location. A disadvantage of being in the city centre is the high noise level. The staff at the hotel were great and honest. The only hotel in Morocco that told me about the city tax accurately. One bad thing in the room was the bed; it made noise with every little movement.,Tripadvisor
Rabat,Hotel,ONOMO Hotel Rabat Medina,One of the better hotels from our Morocco trip,"We stayed here for 1 night as part of our tour. We thought the hotel was very nice, it is a newer and the room was very clean and comfortable. We stayed in Room 707 and had a nice view overlooking the streets below us.

It was great to hear the Call to Prayer from the window as the mosque is quite close to the hotel. Bathroom and bed were of satisfactory standard and very clean.

The shower was nice and hot and had good pressure. The hotel is located in a very nice position, close to many shops, coffee places and restaurants.

We had breakfast included in our stay and was nice and had a good variety of choice. The coffee was nice and hot. The breakfast is good and clean looking out on the street.

The WIFI had good reception and the Air Con was good. Would recommend staying here if visiting Rabat.",Tripadvisor
Rabat,Hotel,The View Rabat,Work in progress... and total silence on my lost ring,"I lost my wedding ring several months ago at the hotel, in a very specific place I had indicated. They told me that they could not dismantle certain elements at that time. Today, the hotel is in the middle of construction so they had to have access to the place in question, but no one contacted me. Complete silence. As if nothing had happened. A real lack of consideration for such a symbolic object. Very disappointed.",Tripadvisor
Rabat,Hotel,The View Rabat,Amazing stay!,"I had a fantastic stay at this hotel, the location is ideal, the rooms are clean and comfortable, and the staff is friendly and helpful. Great facilities, including an indoors pool and a delicious breakfast buffet. Highly recommend and will return!",Tripadvisor
